Order_ID,Date,Customer_ID,Product_ID,Channel,Quantity,Unit_Price,Total_Sales,Year,Month,Month_Name,Day_of_Week,Quarter,Customer_Name,Gender,Age,City,Loyalty_Status,Product_Name,Category,Brand,Price,Supplier,Return_Count,Total_Refund,Has_Return,Net_Sales
O007023,2026-03-26,C00357,P0194,Store,1,8299,8299,2026,3,March,Thursday,1,Darren Wang,Female,33,Kolkata,Silver,American Sport,Sports,H&M,8299,Harris-Smith,1,8299.0,Returned,0.0
O007024,2026-02-02,C00211,P0047,Store,1,6452,6452,2026,2,February,Monday,1,Sarah Beard,Female,24,Mumbai,Gold,Deep Electronic,Electronics,H&M,6452,"Walker, Peterson and Smith",0,0.0,Not Returned,6452.0
O007025,2025-11-01,C00796,P0098,Marketplace,5,6858,34290,2025,11,November,Saturday,4,Justin Morales,Female,30,Hyderabad,Platinum,Take Clothin,Clothing,Samsung,6858,Rivera-Noble,0,0.0,Not Returned,34290.0
O007026,2026-04-14,C00527,P0016,Store,1,8985,8985,2026,4,April,Tuesday,2,Christie Jones,Male,22,Delhi,Platinum,Just Electronic,Electronics,Zara,8985,Harris-Sanchez,0,0.0,Not Returned,8985.0
O007027,2025-08-10,C00698,P0070,Online,4,11880,47520,2025,8,August,Sunday,3,Lisa Mueller,Male,45,Hyderabad,Silver,Service Beaut,Beauty,Apple,11880,Fletcher-Mann,0,0.0,Not Returned,47520.0
O007028,2025-11-22,C00592,P0034,Store,5,3656,18280,2025,11,November,Saturday,4,Sara Henson,Female,35,Bangalore,Silver,Identify Footwea,Footwear,Adidas,3656,Johnson PLC,1,14624.0,Returned,3656.0
O007029,2025-05-24,C00400,P0002,Online,4,4212,16848,2025,5,May,Saturday,2,Brandon Hill,Female,49,Mumbai,Gold,Fast Sport,Sports,Sony,4212,Crawford-Medina,0,0.0,Not Returned,16848.0
O007030,2026-01-18,C00253,P0190,Marketplace,1,600,600,2026,1,January,Sunday,1,Julie Taylor,Male,43,Mumbai,Platinum,Behind Clothin,Clothing,Samsung,600,Scott PLC,0,0.0,Not Returned,600.0
O007031,2025-03-06,C00478,P0148,Online,5,5994,29970,2025,3,March,Thursday,1,Curtis Diaz,Female,44,Hyderabad,Platinum,Front Clothin,Clothing,Adidas,5994,Byrd-Morton,0,0.0,Not Returned,29970.0
O007032,2025-12-23,C00404,P0163,Online,3,652,1956,2025,12,December,Tuesday,4,Melissa Anderson,Female,56,Hyderabad,Platinum,Everything Beaut,Beauty,Puma,652,"Cherry, Stark and Riley",0,0.0,Not Returned,1956.0
O007033,2025-09-24,C00694,P0057,Marketplace,2,13989,27978,2025,9,September,Wednesday,3,David Taylor,Male,24,Kolkata,Silver,Task Sport,Sports,Sony,13989,Diaz-Murray,0,0.0,Not Returned,27978.0
O007034,2026-03-28,C00532,P0192,Mobile App,5,7661,38305,2026,3,March,Saturday,1,Virginia Lane,Female,36,Bangalore,Gold,Suddenly Beaut,Beauty,Adidas,7661,Moss-Ware,0,0.0,Not Returned,38305.0
O007035,2025-07-07,C00752,P0038,Marketplace,5,4240,21200,2025,7,July,Monday,3,John Davis,Female,37,Mumbai,Silver,Appear Footwea,Footwear,Samsung,4240,Huerta Inc,0,0.0,Not Returned,21200.0
O007036,2025-10-07,C00792,P0132,Mobile App,1,11463,11463,2025,10,October,Tuesday,4,Crystal Hayes,Female,27,Kolkata,Platinum,Lose Footwea,Footwear,Apple,11463,"Norman, Yates and Clark",0,0.0,Not Returned,11463.0
O007037,2026-05-12,C00590,P0199,Marketplace,2,14099,28198,2026,5,May,Tuesday,2,Peter Wall,Male,54,Chennai,Silver,Or Beaut,Beauty,Apple,14099,Kim-Fields,0,0.0,Not Returned,28198.0
O007038,2025-01-27,C00729,P0102,Online,2,4873,9746,2025,1,January,Monday,1,Regina Williams,Male,37,Hyderabad,Gold,Author Footwea,Footwear,Zara,4873,Steele-Dominguez,0,0.0,Not Returned,9746.0
O007039,2025-08-29,C00243,P0166,Marketplace,1,5863,5863,2025,8,August,Friday,3,Ronald Ramirez,Female,29,Delhi,Gold,Else Electronic,Electronics,H&M,5863,Kerr and Sons,0,0.0,Not Returned,5863.0
O007040,2025-11-12,C00597,P0151,Mobile App,3,14641,43923,2025,11,November,Wednesday,4,Erica White,Female,24,Delhi,Gold,Out Clothin,Clothing,Samsung,14641,"Miller, Collins and Lewis",0,0.0,Not Returned,43923.0
O007041,2025-08-25,C00701,P0071,Mobile App,3,11204,33612,2025,8,August,Monday,3,Misty Barnes,Female,37,Delhi,Gold,Certain Footwea,Footwear,H&M,11204,Cooper-Ramos,0,0.0,Not Returned,33612.0
O007042,2025-02-26,C00871,P0080,Online,3,8623,25869,2025,2,February,Wednesday,1,Steven Conner,Female,38,Hyderabad,Silver,Must Footwea,Footwear,Adidas,8623,Turner-Oneill,0,0.0,Not Returned,25869.0
O007043,2025-10-25,C00928,P0116,Store,4,4110,16440,2025,10,October,Saturday,4,Kathleen Kim,Female,44,Mumbai,Gold,Coach Clothin,Clothing,Puma,4110,"Rojas, Mason and Martinez",0,0.0,Not Returned,16440.0
O007044,2025-03-11,C00395,P0191,Mobile App,4,7984,31936,2025,3,March,Tuesday,1,Richard Brooks,Male,35,Bangalore,Silver,But Electronic,Electronics,Apple,7984,"Smith, Hughes and Gonzalez",0,0.0,Not Returned,31936.0
O007045,2025-06-02,C00788,P0073,Marketplace,2,2182,4364,2025,6,June,Monday,2,Daniel Herrera,Female,21,Delhi,Platinum,Charge Beaut,Beauty,Zara,2182,Davidson LLC,0,0.0,Not Returned,4364.0
O007046,2025-02-25,C00706,P0091,Marketplace,5,3339,16695,2025,2,February,Tuesday,1,Danny Smith,Female,57,Hyderabad,Gold,Campaign Electronic,Electronics,Apple,3339,"Joyce, Santos and Smith",0,0.0,Not Returned,16695.0
O007047,2025-05-08,C00350,P0008,Store,3,3811,11433,2025,5,May,Thursday,2,Matthew Robinson,Male,19,Delhi,Platinum,Rock Clothin,Clothing,H&M,3811,"Rowland, Robinson and Bryant",1,11433.0,Returned,0.0
O007048,2025-06-18,C00978,P0157,Online,5,5928,29640,2025,6,June,Wednesday,2,Gavin Torres,Male,39,Mumbai,Gold,These Clothin,Clothing,Zara,5928,"Chambers, Lynch and Browning",0,0.0,Not Returned,29640.0
O007049,2025-12-27,C00802,P0119,Marketplace,5,352,1760,2025,12,December,Saturday,4,Matthew Colon,Male,35,Kolkata,Gold,Including Footwea,Footwear,Adidas,352,Long Inc,0,0.0,Not Returned,1760.0
O007050,2026-03-14,C00322,P0094,Marketplace,5,14527,72635,2026,3,March,Saturday,1,Michael Martinez,Female,29,Hyderabad,Platinum,Show Hom,Home,Apple,14527,Durham Ltd,0,0.0,Not Returned,72635.0
O007051,2026-04-18,C00689,P0130,Marketplace,2,4662,9324,2026,4,April,Saturday,2,Audrey Conway,Male,26,Hyderabad,Gold,Build Beaut,Beauty,Samsung,4662,Berry and Sons,0,0.0,Not Returned,9324.0
O007052,2025-12-07,C00817,P0085,Online,4,10996,43984,2025,12,December,Sunday,4,Kristin Shea,Male,25,Chennai,Gold,Friend Electronic,Electronics,Adidas,10996,Barton PLC,0,0.0,Not Returned,43984.0
O007053,2025-09-27,C00317,P0097,Store,4,1728,6912,2025,9,September,Saturday,3,Lance Fernandez,Female,58,Chennai,Gold,Give Sport,Sports,Nike,1728,Henderson and Sons,0,0.0,Not Returned,6912.0
O007054,2025-09-08,C00862,P0079,Store,1,14284,14284,2025,9,September,Monday,3,Charles Hodge,Female,52,Bangalore,Platinum,Look Electronic,Electronics,Nike,14284,Austin-Lopez,0,0.0,Not Returned,14284.0
O007055,2025-11-30,C00687,P0015,Online,4,13423,53692,2025,11,November,Sunday,4,Kimberly Torres,Female,19,Kolkata,Silver,Garden Footwea,Footwear,Sony,13423,Morris and Sons,0,0.0,Not Returned,53692.0
O007056,2025-08-27,C00981,P0176,Marketplace,4,9283,37132,2025,8,August,Wednesday,3,Amy Russell,Female,35,Bangalore,Platinum,Clearly Hom,Home,Sony,9283,Dunn-Callahan,1,37132.0,Returned,0.0
O007057,2025-06-11,C00674,P0025,Online,2,6265,12530,2025,6,June,Wednesday,2,Perry Owens,Male,26,Delhi,Silver,Type Footwea,Footwear,Samsung,6265,Thomas Group,0,0.0,Not Returned,12530.0
O007058,2025-09-09,C00521,P0165,Store,1,826,826,2025,9,September,Tuesday,3,Veronica Clark,Male,47,Kolkata,Platinum,Mean Beaut,Beauty,Sony,826,"Reid, Murphy and Kelly",1,826.0,Returned,0.0
O007059,2025-03-22,C00153,P0100,Store,5,2897,14485,2025,3,March,Saturday,1,Victoria Baird,Female,36,Kolkata,Platinum,Fall Hom,Home,Nike,2897,Melton PLC,0,0.0,Not Returned,14485.0
O007060,2025-06-14,C00290,P0051,Online,5,12792,63960,2025,6,June,Saturday,2,Julie James DVM,Male,36,Kolkata,Platinum,Method Beaut,Beauty,Sony,12792,Ray-Williamson,0,0.0,Not Returned,63960.0
O007061,2025-07-29,C00596,P0061,Mobile App,2,519,1038,2025,7,July,Tuesday,3,Michael Aguirre,Female,56,Chennai,Silver,Ok Footwea,Footwear,Zara,519,"Sanchez, Morrison and Henry",0,0.0,Not Returned,1038.0
O007062,2025-06-20,C00699,P0034,Online,5,3656,18280,2025,6,June,Friday,2,Gary Martinez,Female,22,Delhi,Gold,Identify Footwea,Footwear,Adidas,3656,Johnson PLC,0,0.0,Not Returned,18280.0
O007063,2025-04-25,C00090,P0187,Store,2,8645,17290,2025,4,April,Friday,2,Reginald Dixon,Female,46,Kolkata,Gold,Green Electronic,Electronics,Sony,8645,Luna-Maldonado,1,8645.0,Returned,8645.0
O007064,2025-06-11,C00201,P0175,Store,4,5544,22176,2025,6,June,Wednesday,2,Michael Vargas,Female,59,Kolkata,Silver,Center Footwea,Footwear,H&M,5544,"Blake, Rodriguez and Crawford",0,0.0,Not Returned,22176.0
O007065,2025-06-10,C00712,P0118,Mobile App,2,7691,15382,2025,6,June,Tuesday,2,Nicholas Marquez,Female,19,Hyderabad,Gold,Suggest Sport,Sports,Sony,7691,"Hooper, Cole and Tucker",0,0.0,Not Returned,15382.0
O007066,2025-11-16,C00462,P0031,Store,3,11416,34248,2025,11,November,Sunday,4,Amy Rosales,Female,30,Kolkata,Gold,Magazine Sport,Sports,Apple,11416,Perez-Osborne,0,0.0,Not Returned,34248.0
O007067,2025-12-20,C00055,P0068,Store,5,8845,44225,2025,12,December,Saturday,4,Jacqueline Rivera,Male,43,Hyderabad,Silver,Purpose Clothin,Clothing,Sony,8845,"Cruz, Brown and Johnson",0,0.0,Not Returned,44225.0
O007068,2025-05-06,C00275,P0036,Marketplace,2,6682,13364,2025,5,May,Tuesday,2,Sandra Perkins,Female,46,Chennai,Platinum,Sell Sport,Sports,Zara,6682,"Powell, Villarreal and Parker",0,0.0,Not Returned,13364.0
O007069,2025-05-30,C00435,P0125,Mobile App,1,10221,10221,2025,5,May,Friday,2,Patricia Ramirez,Male,47,Chennai,Gold,Avoid Beaut,Beauty,Sony,10221,Underwood-Mays,1,10221.0,Returned,0.0
O007070,2025-05-05,C00728,P0009,Mobile App,5,13461,67305,2025,5,May,Monday,2,Tara Horne,Female,43,Chennai,Platinum,Vote Hom,Home,Sony,13461,"Larson, Watts and Hernandez",0,0.0,Not Returned,67305.0
O007071,2025-06-26,C00712,P0081,Marketplace,3,11160,33480,2025,6,June,Thursday,2,Nicholas Marquez,Female,19,Hyderabad,Gold,None Clothin,Clothing,Sony,11160,Williams Group,0,0.0,Not Returned,33480.0
O007072,2025-01-19,C00042,P0011,Marketplace,2,4752,9504,2025,1,January,Sunday,1,Evelyn Hatfield,Female,27,Bangalore,Silver,Try Hom,Home,Puma,4752,Hall PLC,1,4752.0,Returned,4752.0
O007073,2025-05-09,C00076,P0030,Store,4,4622,18488,2025,5,May,Friday,2,Alyssa Hernandez,Male,51,Bangalore,Gold,Provide Hom,Home,H&M,4622,"Martin, Bird and Long",0,0.0,Not Returned,18488.0
O007074,2025-05-16,C00960,P0108,Mobile App,3,1131,3393,2025,5,May,Friday,2,Sharon Campbell,Male,31,Hyderabad,Platinum,Loss Beaut,Beauty,Samsung,1131,"Bell, Christian and Jarvis",0,0.0,Not Returned,3393.0
O007075,2026-02-14,C00482,P0145,Marketplace,3,5250,15750,2026,2,February,Saturday,1,Mark Thompson,Male,54,Kolkata,Silver,Stuff Clothin,Clothing,Nike,5250,"Miller, Andrews and Wright",0,0.0,Not Returned,15750.0
O007076,2025-02-25,C00565,P0029,Store,2,2877,5754,2025,2,February,Tuesday,1,Jennifer Zimmerman,Female,35,Kolkata,Silver,Kitchen Sport,Sports,Apple,2877,Houston-Knox,1,2877.0,Returned,2877.0
O007077,2025-02-17,C00980,P0170,Store,5,227,1135,2025,2,February,Monday,1,Dr. Cody Manning MD,Male,25,Bangalore,Gold,Someone Electronic,Electronics,H&M,227,"Park, Sweeney and Mason",0,0.0,Not Returned,1135.0
O007078,2026-03-08,C00429,P0123,Mobile App,1,6254,6254,2026,3,March,Sunday,1,Billy Cole,Male,19,Bangalore,Gold,Line Electronic,Electronics,Apple,6254,"Pittman, Newman and Knox",0,0.0,Not Returned,6254.0
O007079,2026-01-12,C00415,P0008,Online,4,3811,15244,2026,1,January,Monday,1,Vanessa Gonzalez,Female,50,Kolkata,Silver,Rock Clothin,Clothing,H&M,3811,"Rowland, Robinson and Bryant",0,0.0,Not Returned,15244.0
O007080,2026-03-22,C00154,P0040,Store,2,14909,29818,2026,3,March,Sunday,1,Nicole Gross,Female,35,Kolkata,Platinum,Good Beaut,Beauty,H&M,14909,Hughes-Ford,0,0.0,Not Returned,29818.0
O007081,2025-07-06,C00396,P0168,Mobile App,1,6511,6511,2025,7,July,Sunday,3,Rachael Johnson,Male,24,Kolkata,Gold,Deal Beaut,Beauty,Adidas,6511,"Leblanc, Kim and Oconnor",0,0.0,Not Returned,6511.0
O007082,2025-10-13,C00712,P0073,Mobile App,4,2182,8728,2025,10,October,Monday,4,Nicholas Marquez,Female,19,Hyderabad,Gold,Charge Beaut,Beauty,Zara,2182,Davidson LLC,2,15274.0,Returned,-6546.0
O007083,2026-04-25,C00263,P0064,Mobile App,1,1603,1603,2026,4,April,Saturday,2,Emily Long,Female,22,Bangalore,Gold,Carry Clothin,Clothing,Adidas,1603,Nguyen LLC,0,0.0,Not Returned,1603.0
O007084,2026-02-20,C00963,P0095,Mobile App,3,13438,40314,2026,2,February,Friday,1,Joan Lucas,Male,44,Kolkata,Platinum,Scene Electronic,Electronics,Zara,13438,Munoz Group,0,0.0,Not Returned,40314.0
O007085,2025-01-27,C00130,P0149,Marketplace,3,10368,31104,2025,1,January,Monday,1,Allison Mitchell,Female,59,Delhi,Silver,Society Beaut,Beauty,H&M,10368,Jackson-Cowan,0,0.0,Not Returned,31104.0
O007086,2025-08-08,C00007,P0055,Marketplace,3,8401,25203,2025,8,August,Friday,3,Nathaniel Smith,Female,33,Mumbai,Gold,Score Sport,Sports,Sony,8401,Wilson PLC,0,0.0,Not Returned,25203.0
O007087,2026-01-29,C00552,P0128,Mobile App,4,4533,18132,2026,1,January,Thursday,1,Crystal Calderon,Male,19,Chennai,Platinum,Watch Electronic,Electronics,Samsung,4533,"Cook, Butler and Jefferson",0,0.0,Not Returned,18132.0
O007088,2025-11-27,C00141,P0056,Marketplace,2,14462,28924,2025,11,November,Thursday,4,Jeffrey Payne,Female,27,Delhi,Platinum,Foot Clothin,Clothing,Adidas,14462,Smith-Martinez,0,0.0,Not Returned,28924.0
O007089,2025-10-23,C00741,P0105,Online,2,12454,24908,2025,10,October,Thursday,4,Jennifer Castillo,Male,49,Chennai,Silver,Position Electronic,Electronics,Nike,12454,Schroeder Ltd,0,0.0,Not Returned,24908.0
O007090,2025-01-19,C00030,P0068,Store,4,8845,35380,2025,1,January,Sunday,1,Mrs. Jennifer George,Male,33,Delhi,Gold,Purpose Clothin,Clothing,Sony,8845,"Cruz, Brown and Johnson",0,0.0,Not Returned,35380.0
O007091,2025-07-24,C00580,P0178,Marketplace,2,11297,22594,2025,7,July,Thursday,3,Charles Castaneda,Male,23,Mumbai,Silver,Dog Sport,Sports,H&M,11297,"Pham, Thompson and Dixon",0,0.0,Not Returned,22594.0
O007092,2026-05-01,C00983,P0185,Marketplace,2,13204,26408,2026,5,May,Friday,2,Jacob Malone,Male,26,Hyderabad,Platinum,Check Clothin,Clothing,Zara,13204,Dickson Group,0,0.0,Not Returned,26408.0
O007093,2025-04-05,C00970,P0145,Store,1,5250,5250,2025,4,April,Saturday,2,Katie Martinez,Male,25,Chennai,Platinum,Stuff Clothin,Clothing,Nike,5250,"Miller, Andrews and Wright",0,0.0,Not Returned,5250.0
O007094,2025-10-16,C00455,P0039,Mobile App,1,12439,12439,2025,10,October,Thursday,4,Jason Medina,Male,23,Hyderabad,Platinum,Member Sport,Sports,Sony,12439,"Davis, Braun and Lozano",0,0.0,Not Returned,12439.0
O007095,2025-07-25,C00107,P0087,Marketplace,1,14353,14353,2025,7,July,Friday,3,Jeremiah Wiggins,Female,57,Bangalore,Platinum,Great Hom,Home,Zara,14353,Perez-Caldwell,0,0.0,Not Returned,14353.0
O007096,2025-01-20,C00443,P0198,Marketplace,5,1022,5110,2025,1,January,Monday,1,Charles Henderson,Female,20,Mumbai,Platinum,Data Clothin,Clothing,Zara,1022,Taylor LLC,0,0.0,Not Returned,5110.0
O007097,2026-05-05,C00349,P0007,Online,1,9395,9395,2026,5,May,Tuesday,2,Ariel Esparza,Female,41,Chennai,Platinum,Site Beaut,Beauty,Nike,9395,"Gonzales, Lynch and Griffith",0,0.0,Not Returned,9395.0
O007098,2025-01-29,C00213,P0045,Store,1,13177,13177,2025,1,January,Wednesday,1,Jessica Leach,Male,48,Kolkata,Silver,Administration Sport,Sports,Samsung,13177,Wilson and Sons,1,13177.0,Returned,0.0
O007099,2025-11-10,C00034,P0065,Marketplace,3,13569,40707,2025,11,November,Monday,4,Blake Cline MD,Male,37,Chennai,Platinum,Almost Sport,Sports,Zara,13569,Cisneros LLC,0,0.0,Not Returned,40707.0
O007100,2025-09-01,C00916,P0112,Store,5,9685,48425,2025,9,September,Monday,3,Courtney Jennings,Female,30,Delhi,Platinum,Of Electronic,Electronics,Apple,9685,"Alvarado, Peterson and Carpenter",0,0.0,Not Returned,48425.0
O007101,2025-04-04,C00746,P0030,Online,4,4622,18488,2025,4,April,Friday,2,Anthony Thomas,Male,29,Kolkata,Platinum,Provide Hom,Home,H&M,4622,"Martin, Bird and Long",0,0.0,Not Returned,18488.0
O007102,2025-12-18,C00244,P0142,Store,2,9138,18276,2025,12,December,Thursday,4,Taylor Romero,Male,50,Chennai,Platinum,Take Sport,Sports,Samsung,9138,Marshall-Marquez,0,0.0,Not Returned,18276.0
O007103,2026-01-15,C00611,P0151,Store,1,14641,14641,2026,1,January,Thursday,1,William Mosley,Female,60,Delhi,Platinum,Out Clothin,Clothing,Samsung,14641,"Miller, Collins and Lewis",0,0.0,Not Returned,14641.0
O007104,2026-02-05,C00665,P0148,Store,4,5994,23976,2026,2,February,Thursday,1,Derek Villanueva,Female,40,Kolkata,Gold,Front Clothin,Clothing,Adidas,5994,Byrd-Morton,0,0.0,Not Returned,23976.0
O007105,2026-03-12,C00346,P0029,Store,1,2877,2877,2026,3,March,Thursday,1,Charles Jefferson MD,Female,46,Kolkata,Platinum,Kitchen Sport,Sports,Apple,2877,Houston-Knox,0,0.0,Not Returned,2877.0
O007106,2025-02-13,C00164,P0007,Store,4,9395,37580,2025,2,February,Thursday,1,Charles Smith,Female,28,Mumbai,Gold,Site Beaut,Beauty,Nike,9395,"Gonzales, Lynch and Griffith",0,0.0,Not Returned,37580.0
O007107,2026-03-20,C00057,P0107,Store,1,8438,8438,2026,3,March,Friday,1,Timothy Alexander,Female,53,Chennai,Gold,Interview Beaut,Beauty,Zara,8438,"Benson, Jimenez and Chang",0,0.0,Not Returned,8438.0
O007108,2025-04-30,C00669,P0038,Marketplace,5,4240,21200,2025,4,April,Wednesday,2,Lindsay Todd,Male,21,Chennai,Gold,Appear Footwea,Footwear,Samsung,4240,Huerta Inc,0,0.0,Not Returned,21200.0
O007109,2025-04-04,C00465,P0114,Online,3,10970,32910,2025,4,April,Friday,2,Richard Gutierrez,Female,54,Hyderabad,Silver,Tough Electronic,Electronics,H&M,10970,"Gomez, Preston and Williams",0,0.0,Not Returned,32910.0
O007110,2025-11-14,C00574,P0081,Mobile App,3,11160,33480,2025,11,November,Friday,4,Katherine Taylor,Male,39,Chennai,Platinum,None Clothin,Clothing,Sony,11160,Williams Group,1,33480.0,Returned,0.0
O007111,2025-10-02,C00911,P0126,Marketplace,5,11142,55710,2025,10,October,Thursday,4,Frances Castro,Male,18,Chennai,Platinum,Religious Sport,Sports,Nike,11142,"Harris, Grant and Blair",2,77994.0,Returned,-22284.0
O007112,2026-04-23,C00149,P0043,Online,5,12582,62910,2026,4,April,Thursday,2,Michael Watts,Female,40,Chennai,Gold,Grow Hom,Home,Adidas,12582,Wilson-Palmer,0,0.0,Not Returned,62910.0
O007113,2025-03-19,C00163,P0103,Online,2,2736,5472,2025,3,March,Wednesday,1,Joyce Foster,Male,52,Mumbai,Platinum,Chance Hom,Home,Zara,2736,Christian Inc,0,0.0,Not Returned,5472.0
O007114,2025-08-04,C01000,P0021,Online,2,12865,25730,2025,8,August,Monday,3,Shane Harris,Female,46,Chennai,Gold,Whose Sport,Sports,Apple,12865,Mcbride-Hall,0,0.0,Not Returned,25730.0
O007115,2025-08-01,C00721,P0075,Marketplace,3,9838,29514,2025,8,August,Friday,3,David Curry,Male,18,Mumbai,Silver,Official Footwea,Footwear,Nike,9838,"Ross, Lane and Roth",0,0.0,Not Returned,29514.0
O007116,2025-10-24,C00332,P0094,Store,5,14527,72635,2025,10,October,Friday,4,Mary Garcia,Male,36,Delhi,Silver,Show Hom,Home,Apple,14527,Durham Ltd,0,0.0,Not Returned,72635.0
O007117,2025-09-09,C00419,P0190,Online,3,600,1800,2025,9,September,Tuesday,3,Brenda Chambers,Male,43,Chennai,Platinum,Behind Clothin,Clothing,Samsung,600,Scott PLC,0,0.0,Not Returned,1800.0
O007118,2026-02-24,C00710,P0146,Online,4,14927,59708,2026,2,February,Tuesday,1,Jennifer Coleman,Male,35,Hyderabad,Silver,Employee Footwea,Footwear,Nike,14927,James and Sons,0,0.0,Not Returned,59708.0
O007119,2026-03-30,C00851,P0166,Mobile App,4,5863,23452,2026,3,March,Monday,1,Misty Price,Male,45,Kolkata,Gold,Else Electronic,Electronics,H&M,5863,Kerr and Sons,0,0.0,Not Returned,23452.0
O007120,2025-12-22,C00643,P0113,Mobile App,2,10347,20694,2025,12,December,Monday,4,Sarah Sawyer,Female,47,Chennai,Silver,Price Beaut,Beauty,Nike,10347,Carter-Nicholson,0,0.0,Not Returned,20694.0
O007121,2025-07-05,C00473,P0088,Store,2,11232,22464,2025,7,July,Saturday,3,Alexander Brown,Male,21,Hyderabad,Silver,Score Sport,Sports,Nike,11232,"Wise, Taylor and Callahan",0,0.0,Not Returned,22464.0
O007122,2025-08-27,C00712,P0116,Mobile App,5,4110,20550,2025,8,August,Wednesday,3,Nicholas Marquez,Female,19,Hyderabad,Gold,Coach Clothin,Clothing,Puma,4110,"Rojas, Mason and Martinez",1,20550.0,Returned,0.0
O007123,2025-10-08,C00928,P0121,Mobile App,4,8488,33952,2025,10,October,Wednesday,4,Kathleen Kim,Female,44,Mumbai,Gold,Brother Beaut,Beauty,Apple,8488,Burgess-Humphrey,0,0.0,Not Returned,33952.0
O007124,2025-01-02,C00830,P0004,Mobile App,4,9874,39496,2025,1,January,Thursday,1,Mr. Mark Smith,Male,33,Mumbai,Gold,Entire Electronic,Electronics,Adidas,9874,Wall-Peters,0,0.0,Not Returned,39496.0
O007125,2025-09-03,C00480,P0107,Marketplace,3,8438,25314,2025,9,September,Wednesday,3,Kevin Peterson,Male,56,Kolkata,Platinum,Interview Beaut,Beauty,Zara,8438,"Benson, Jimenez and Chang",0,0.0,Not Returned,25314.0
O007126,2025-08-11,C00089,P0199,Store,1,14099,14099,2025,8,August,Monday,3,Mr. Craig Farley,Female,56,Hyderabad,Platinum,Or Beaut,Beauty,Apple,14099,Kim-Fields,0,0.0,Not Returned,14099.0
O007127,2025-09-14,C00622,P0158,Marketplace,5,3852,19260,2025,9,September,Sunday,3,Veronica Terry,Male,40,Kolkata,Gold,Soon Footwea,Footwear,Apple,3852,"Kemp, Johnson and Dunn",0,0.0,Not Returned,19260.0
O007128,2025-06-06,C00159,P0040,Marketplace,5,14909,74545,2025,6,June,Friday,2,Timothy Hoffman,Male,58,Hyderabad,Silver,Good Beaut,Beauty,H&M,14909,Hughes-Ford,0,0.0,Not Returned,74545.0
O007129,2026-02-12,C00614,P0134,Store,1,14062,14062,2026,2,February,Thursday,1,Linda Robertson,Female,52,Kolkata,Gold,Kid Hom,Home,Sony,14062,Buchanan-Beck,0,0.0,Not Returned,14062.0
O007130,2026-04-03,C00411,P0132,Online,2,11463,22926,2026,4,April,Friday,2,Amanda Oconnell,Female,57,Hyderabad,Platinum,Lose Footwea,Footwear,Apple,11463,"Norman, Yates and Clark",0,0.0,Not Returned,22926.0
O007131,2025-05-12,C00123,P0182,Marketplace,4,7243,28972,2025,5,May,Monday,2,Jennifer Simmons,Female,47,Mumbai,Silver,Style Footwea,Footwear,Apple,7243,Winters-Reid,0,0.0,Not Returned,28972.0
O007132,2025-06-24,C00201,P0007,Marketplace,1,9395,9395,2025,6,June,Tuesday,2,Michael Vargas,Female,59,Kolkata,Silver,Site Beaut,Beauty,Nike,9395,"Gonzales, Lynch and Griffith",0,0.0,Not Returned,9395.0
O007133,2026-04-28,C00435,P0020,Online,5,950,4750,2026,4,April,Tuesday,2,Patricia Ramirez,Male,47,Chennai,Gold,Cold Clothin,Clothing,Adidas,950,Watson Inc,0,0.0,Not Returned,4750.0
O007134,2026-01-09,C00735,P0086,Marketplace,4,7139,28556,2026,1,January,Friday,1,Robert Rojas,Female,51,Chennai,Platinum,Sister Hom,Home,Puma,7139,Brooks-Morgan,0,0.0,Not Returned,28556.0
O007135,2025-01-06,C00814,P0139,Store,5,9238,46190,2025,1,January,Monday,1,Mary Johnson,Female,57,Delhi,Silver,Record Sport,Sports,Zara,9238,"Johnson, Gonzalez and Kemp",0,0.0,Not Returned,46190.0
O007136,2025-07-13,C00313,P0020,Marketplace,4,950,3800,2025,7,July,Sunday,3,Wendy Ellis,Male,19,Mumbai,Silver,Cold Clothin,Clothing,Adidas,950,Watson Inc,0,0.0,Not Returned,3800.0
O007137,2025-11-22,C00066,P0148,Store,3,5994,17982,2025,11,November,Saturday,4,Gregory Hutchinson,Male,52,Delhi,Gold,Front Clothin,Clothing,Adidas,5994,Byrd-Morton,1,11988.0,Returned,5994.0
O007138,2025-09-26,C00196,P0120,Online,5,1400,7000,2025,9,September,Friday,3,Nathan Jones,Male,34,Kolkata,Silver,Visit Hom,Home,Adidas,1400,"White, Dillon and Romero",0,0.0,Not Returned,7000.0
O007139,2025-03-10,C00571,P0045,Mobile App,3,13177,39531,2025,3,March,Monday,1,Randall Williams,Female,42,Hyderabad,Silver,Administration Sport,Sports,Samsung,13177,Wilson and Sons,1,26354.0,Returned,13177.0
O007140,2025-12-11,C00703,P0061,Mobile App,3,519,1557,2025,12,December,Thursday,4,Christina Alvarez,Male,51,Chennai,Silver,Ok Footwea,Footwear,Zara,519,"Sanchez, Morrison and Henry",0,0.0,Not Returned,1557.0
O007141,2026-02-10,C00019,P0022,Online,4,14213,56852,2026,2,February,Tuesday,1,Jennifer White,Male,47,Delhi,Platinum,Guess Footwea,Footwear,Adidas,14213,"Wallace, Martin and Rocha",0,0.0,Not Returned,56852.0
